# t0_x t0_y theta_par theta_perp v_x v_y likelihood est_flux
606 1875 0.0 0.0 -268.991 -298.744 19.328 0.0
1725 1999 0.0 0.0 -32.822 312.280 19.328 0.0
1368 2637 0.0 0.0 30.522 290.400 19.328 0.0
156 344 0.0 0.0 37.421 -356.039 19.328 0.0
1702 876 0.0 0.0 97.031 -298.632 19.328 0.0
866 1271 0.0 0.0 135.000 233.827 19.328 0.0
885 1293 0.0 0.0 -286.853 -127.715 19.328 0.0
1362 1302 0.0 0.0 -325.225 -236.290 19.328 0.0
811 415 0.0 0.0 -264.100 -56.136 19.328 0.0
136 420 0.0 0.0 -218.435 158.702 19.328 0.0
129 430 0.0 0.0 -180.665 200.649 19.328 0.0
930 688 0.0 0.0 -350.177 74.432 19.328 0.0
921 696 0.0 0.0 264.100 -56.136 19.328 0.0
716 2075 0.0 0.0 -42.020 399.798 19.328 0.0
1416 2704 0.0 0.0 -343.023 -249.221 19.328 0.0
1562 641 0.0 0.0 -218.435 -158.702 19.327 0.0
894 771 0.0 0.0 264.100 56.136 19.327 0.0
588 2156 0.0 0.0 -313.153 -347.792 19.328 0.0
1717 847 0.0 0.0 -168.000 290.985 19.327 0.0
1644 866 0.0 0.0 -180.665 -200.649 19.327 0.0
1454 1196 0.0 0.0 -254.270 -282.395 19.327 0.0
857 1281 0.0 0.0 -42.021 -399.798 19.327 0.0
626 2176 0.0 0.0 -528.029 -235.094 19.327 0.0
1187 2803 0.0 0.0 -314.000 0.000 19.327 0.0
328 2877 0.0 0.0 -137.822 424.171 19.327 0.0
406 2911 0.0 0.0 -357.316 -396.839 19.328 0.0
841 374 0.0 0.0 -180.665 -200.649 19.327 0.0
1397 1076 0.0 0.0 30.522 -290.400 19.327 0.0
1226 1201 0.0 0.0 -298.432 -331.443 19.327 0.0
1863 2097 0.0 0.0 117.426 -361.402 19.327 0.0
1350 3091 0.0 0.0 -246.657 109.819 19.327 0.0
916 1227 0.0 0.0 -393.215 -83.580 19.327 0.0
924 1273 0.0 0.0 -254.031 184.565 19.327 0.0
179 1809 0.0 0.0 -210.107 233.348 19.327 0.0
262 1833 0.0 0.0 -190.000 329.090 19.327 0.0
570 1863 0.0 0.0 135.000 -233.827 19.327 0.0
455 2356 0.0 0.0 223.000 386.247 19.327 0.0
1053 2659 0.0 0.0 -254.031 -184.565 19.327 0.0
456 2341 0.0 0.0 157.000 -271.932 19.327 0.0
857 2631 0.0 0.0 289.628 -210.427 19.327 0.0
844 409 0.0 0.0 35.122 -334.159 19.326 0.0
1199 538 0.0 0.0 -83.435 256.785 19.326 0.0
1397 1317 0.0 0.0 246.657 -109.819 19.327 0.0
852 2632 0.0 0.0 343.023 -249.221 19.327 0.0
1173 2859 0.0 0.0 -246.657 109.819 19.327 0.0
345 2874 0.0 0.0 -266.755 118.767 19.327 0.0
1413 1167 0.0 0.0 285.619 60.710 19.326 0.0
608 2177 0.0 0.0 -307.426 -223.358 19.326 0.0
396 2951 0.0 0.0 -468.000 0.000 19.326 0.0
141 290 0.0 0.0 168.000 290.984 19.326 0.0
992 515 0.0 0.0 264.100 -56.136 19.326 0.0
1523 621 0.0 0.0 407.441 181.405 19.326 0.0
1891 1514 0.0 0.0 201.000 -348.142 19.326 0.0
187 1879 0.0 0.0 -298.432 -331.443 19.326 0.0
1448 1181 0.0 0.0 135.000 233.827 19.326 0.0
1394 2602 0.0 0.0 402.000 0.000 19.326 0.0
862 2629 0.0 0.0 180.665 -200.649 19.326 0.0
368 1772 0.0 0.0 -90.233 -277.708 19.326 0.0
651 1940 0.0 0.0 37.421 -356.039 19.326 0.0
1433 2701 0.0 0.0 218.435 -158.702 19.326 0.0
890 727 0.0 0.0 -83.435 -256.785 19.325 0.0
842 374 0.0 0.0 -195.386 -216.998 19.325 0.0
926 766 0.0 0.0 314.000 0.000 19.325 0.0
236 968 0.0 0.0 -264.100 56.136 19.325 0.0
1483 1246 0.0 0.0 -283.711 315.093 19.325 0.0
1459 2631 0.0 0.0 83.435 256.785 19.325 0.0
165 433 0.0 0.0 39.721 -377.918 19.325 0.0
1323 1224 0.0 0.0 -83.435 256.785 19.325 0.0
173 1867 0.0 0.0 -144.620 -445.094 19.325 0.0
569 2050 0.0 0.0 -171.813 528.787 19.325 0.0
719 2102 0.0 0.0 -28.223 268.521 19.325 0.0
1420 2713 0.0 0.0 -378.620 -275.083 19.325 0.0
354 2870 0.0 0.0 307.138 65.284 19.325 0.0
133 317 0.0 0.0 97.031 -298.632 19.325 0.0
1204 1137 0.0 0.0 -44.320 421.677 19.325 0.0
1201 1182 0.0 0.0 -90.233 -277.708 19.325 0.0
1849 1488 0.0 0.0 90.233 277.708 19.325 0.0
1520 623 0.0 0.0 328.658 69.858 19.324 0.0
916 689 0.0 0.0 402.000 0.000 19.324 0.0
573 2045 0.0 0.0 -178.612 549.711 19.324 0.0
1905 2050 0.0 0.0 -264.100 56.136 19.324 0.0
1078 2609 0.0 0.0 30.522 290.400 19.324 0.0
1190 2868 0.0 0.0 264.100 56.136 19.324 0.0
1575 661 0.0 0.0 -342.595 -380.490 19.324 0.0
1059 2602 0.0 0.0 224.828 249.697 19.324 0.0
1701 833 0.0 0.0 135.000 233.827 19.324 0.0
583 1840 0.0 0.0 103.830 319.555 19.324 0.0
1898 2038 0.0 0.0 -298.432 331.443 19.324 0.0
1033 2645 0.0 0.0 -28.223 -268.521 19.324 0.0
1137 2836 0.0 0.0 372.036 -413.189 19.324 0.0
357 2942 0.0 0.0 -270.000 0.000 19.324 0.0
851 2639 0.0 0.0 239.549 -266.046 19.324 0.0
784 2250 0.0 0.0 -90.233 -277.708 19.323 0.0
410 2906 0.0 0.0 -168.000 290.985 19.323 0.0
118 276 0.0 0.0 327.049 145.612 19.323 0.0
978 757 0.0 0.0 -110.628 -340.478 19.323 0.0
1461 1217 0.0 0.0 -90.233 -277.708 19.323 0.0
571 2054 0.0 0.0 -179.000 310.037 19.323 0.0
1778 3538 0.0 0.0 -135.000 233.827 19.323 0.0
1717 2035 0.0 0.0 -236.233 171.633 19.323 0.0
301 248 0.0 0.0 -254.031 -184.565 19.323 0.0
845 391 0.0 0.0 -83.435 -256.785 19.323 0.0
920 769 0.0 0.0 436.254 -92.729 19.322 0.0
1626 855 0.0 0.0 90.233 -277.709 19.323 0.0
683 1136 0.0 0.0 -28.223 268.521 19.323 0.0
1214 2855 0.0 0.0 -103.830 319.555 19.323 0.0
1890 2134 0.0 0.0 157.000 271.932 19.322 0.0
653 2284 0.0 0.0 -28.223 268.521 19.322 0.0
1170 558 0.0 0.0 -270.000 0.000 19.322 0.0
1874 2143 0.0 0.0 -124.225 -382.325 19.322 0.0
475 2395 0.0 0.0 500.812 106.451 19.322 0.0
1674 889 0.0 0.0 286.853 -127.715 19.322 0.0
871 1224 0.0 0.0 -201.000 348.142 19.322 0.0
1390 2611 0.0 0.0 327.049 -145.612 19.322 0.0
1471 2684 0.0 0.0 -46.620 -443.557 19.322 0.0
1259 1104 0.0 0.0 -371.696 -79.006 19.322 0.0
559 2065 0.0 0.0 -53.519 509.195 19.322 0.0
1178 2788 0.0 0.0 -283.711 315.093 19.322 0.0
789 373 0.0 0.0 -83.435 256.785 19.322 0.0
173 407 0.0 0.0 -53.519 -509.195 19.322 0.0
1855 1524 0.0 0.0 -110.628 -340.478 19.322 0.0
655 1921 0.0 0.0 90.233 -277.709 19.322 0.0
954 3663 0.0 0.0 343.023 249.221 19.322 0.0
976 3676 0.0 0.0 -286.853 -127.715 19.322 0.0
1400 1391 0.0 0.0 -46.620 -443.557 19.321 0.0
228 1865 0.0 0.0 135.000 233.827 19.321 0.0
650 1943 0.0 0.0 39.721 -377.918 19.321 0.0
796 2092 0.0 0.0 254.031 184.565 19.321 0.0
1243 2833 0.0 0.0 -201.000 348.142 19.322 0.0
1379 2623 0.0 0.0 -103.830 319.555 19.321 0.0
886 737 0.0 0.0 -28.223 -268.521 19.321 0.0
819 365 0.0 0.0 270.000 0.000 19.321 0.0
923 1238 0.0 0.0 -325.225 -236.290 19.321 0.0
577 2045 0.0 0.0 -256.000 443.405 19.321 0.0
1198 528 0.0 0.0 -131.023 403.248 19.320 0.0
1234 2820 0.0 0.0 -151.418 466.018 19.321 0.0
348 2945 0.0 0.0 -306.951 -136.663 19.321 0.0
1564 662 0.0 0.0 -117.426 -361.401 19.320 0.0
885 1217 0.0 0.0 264.100 56.136 19.320 0.0
1423 1301 0.0 0.0 218.435 -158.702 19.321 0.0
297 622 0.0 0.0 -393.215 -83.580 19.320 0.0
1712 864 0.0 0.0 -30.522 -290.400 19.320 0.0
237 1792 0.0 0.0 144.620 445.094 19.320 0.0
1926 2039 0.0 0.0 264.100 56.136 19.321 0.0
1886 2075 0.0 0.0 32.822 -312.280 19.320 0.0
1192 1148 0.0 0.0 103.830 319.555 19.320 0.0
679 1185 0.0 0.0 28.223 -268.521 19.320 0.0
1236 1197 0.0 0.0 -266.755 -118.767 19.320 0.0
678 1204 0.0 0.0 35.122 -334.159 19.320 0.0
867 2629 0.0 0.0 195.386 -216.998 19.320 0.0
824 417 0.0 0.0 -336.000 0.000 19.320 0.0
952 698 0.0 0.0 -306.951 -136.663 19.320 0.0
567 2059 0.0 0.0 -124.225 382.325 19.320 0.0
798 2102 0.0 0.0 307.138 -65.284 19.320 0.0
1411 2692 0.0 0.0 -264.100 -56.136 19.320 0.0
1220 2825 0.0 0.0 195.386 216.998 19.320 0.0
1697 836 0.0 0.0 -97.031 -298.632 19.320 0.0
1007 559 0.0 0.0 -283.711 -315.093 19.319 0.0
1474 1264 0.0 0.0 -110.628 -340.478 19.320 0.0
1859 1511 0.0 0.0 -135.000 -233.827 19.320 0.0
1421 2341 0.0 0.0 -236.233 -171.633 19.320 0.0
1411 2701 0.0 0.0 -307.426 -223.358 19.320 0.0
310 612 0.0 0.0 -347.147 154.560 19.319 0.0
1402 1459 0.0 0.0 -103.830 319.555 19.319 0.0
602 1880 0.0 0.0 -212.000 -367.195 19.319 0.0
131 2034 0.0 0.0 -135.000 233.827 19.320 0.0
1417 2706 0.0 0.0 -378.620 -275.083 19.320 0.0
1781 3533 0.0 0.0 -190.000 329.090 19.319 0.0
142 322 0.0 0.0 35.122 -334.159 19.319 0.0
858 2629 0.0 0.0 289.628 -210.427 19.319 0.0
940 699 0.0 0.0 -286.853 -127.715 19.319 0.0
1399 979 0.0 0.0 -44.320 421.677 19.319 0.0
1305 1143 0.0 0.0 -357.316 396.839 19.319 0.0
440 134 0.0 0.0 -28.223 -268.521 19.319 0.0
1287 1153 0.0 0.0 -168.000 290.985 19.319 0.0
575 2134 0.0 0.0 -195.386 -216.998 19.319 0.0
649 2329 0.0 0.0 37.421 -356.039 19.319 0.0
1147 2838 0.0 0.0 223.000 386.247 19.319 0.0
145 297 0.0 0.0 135.000 233.827 19.319 0.0
1420 1305 0.0 0.0 254.031 -184.565 19.319 0.0
1397 1333 0.0 0.0 224.828 -249.697 19.319 0.0
1867 2133 0.0 0.0 -42.021 -399.798 19.319 0.0
592 2145 0.0 0.0 -307.138 -65.284 19.319 0.0
381 2953 0.0 0.0 -358.000 0.000 19.319 0.0
268 3894 0.0 0.0 97.031 -298.632 19.318 0.0
914 783 0.0 0.0 347.147 -154.560 19.318 0.0
1457 1198 0.0 0.0 83.435 256.785 19.318 0.0
255 1870 0.0 0.0 -266.755 118.767 19.318 0.0
800 2063 0.0 0.0 246.657 109.819 19.318 0.0
244 3072 0.0 0.0 -157.000 -271.932 19.318 0.0
959 704 0.0 0.0 -367.245 -163.508 19.318 0.0
1344 1270 0.0 0.0 -270.000 0.000 19.318 0.0
1221 1110 0.0 0.0 236.233 -171.633 19.317 0.0
1257 1195 0.0 0.0 -543.850 -115.599 19.317 0.0
242 1825 0.0 0.0 -83.435 -256.785 19.317 0.0
245 1838 0.0 0.0 135.000 -233.827 19.318 0.0
624 2178 0.0 0.0 -528.029 -235.094 19.317 0.0
1192 2795 0.0 0.0 325.225 236.290 19.318 0.0
1141 2875 0.0 0.0 53.519 -509.195 19.318 0.0
322 2930 0.0 0.0 -44.320 -421.677 19.317 0.0
330 597 0.0 0.0 90.233 -277.709 19.317 0.0
278 611 0.0 0.0 -286.853 -127.715 19.317 0.0
1666 803 0.0 0.0 -307.426 223.358 19.317 0.0
1663 888 0.0 0.0 -246.657 -109.819 19.317 0.0
1478 1209 0.0 0.0 -171.813 528.787 19.317 0.0
1448 1261 0.0 0.0 -124.225 382.325 19.317 0.0
242 1828 0.0 0.0 28.223 -268.521 19.317 0.0
553 2093 0.0 0.0 131.023 -403.248 19.317 0.0
145 314 0.0 0.0 180.665 200.649 19.317 0.0
123 427 0.0 0.0 327.049 -145.612 19.317 0.0
905 686 0.0 0.0 479.292 101.877 19.317 0.0
1269 1119 0.0 0.0 -224.828 -249.697 19.317 0.0
1454 1256 0.0 0.0 180.665 -200.649 19.317 0.0
1890 1450 0.0 0.0 146.000 252.879 19.317 0.0
126 2003 0.0 0.0 -307.426 -223.358 19.317 0.0
664 2321 0.0 0.0 -90.233 -277.708 19.317 0.0
1408 2596 0.0 0.0 264.100 56.136 19.317 0.0
1148 2831 0.0 0.0 83.435 -256.785 19.317 0.0
315 2917 0.0 0.0 28.223 -268.521 19.317 0.0
172 400 0.0 0.0 -58.118 -552.954 19.316 0.0
951 703 0.0 0.0 168.000 290.984 19.316 0.0
887 1297 0.0 0.0 -307.426 -223.358 19.317 0.0
295 634 0.0 0.0 -414.217 -300.946 19.316 0.0
1361 1301 0.0 0.0 -307.426 -223.358 19.316 0.0
654 1845 0.0 0.0 117.426 361.401 19.316 0.0
168 1857 0.0 0.0 -46.620 -443.557 19.317 0.0
660 1921 0.0 0.0 30.522 -290.400 19.316 0.0
1894 2156 0.0 0.0 380.000 0.000 19.316 0.0
1402 2604 0.0 0.0 264.100 -56.136 19.316 0.0
138 432 0.0 0.0 223.000 -386.247 19.316 0.0
1669 803 0.0 0.0 -343.023 249.221 19.316 0.0
1648 807 0.0 0.0 380.000 0.000 19.316 0.0
766 818 0.0 0.0 -246.657 109.819 19.316 0.0
190 1879 0.0 0.0 -313.153 -347.792 19.316 0.0
1417 2693 0.0 0.0 292.000 0.000 19.316 0.0
1010 560 0.0 0.0 -218.435 -158.702 19.316 0.0
956 777 0.0 0.0 -292.000 0.000 19.316 0.0
1629 859 0.0 0.0 268.991 298.744 19.316 0.0
1404 1050 0.0 0.0 -117.426 -361.401 19.316 0.0
1219 1111 0.0 0.0 254.031 -184.565 19.316 0.0
1852 1469 0.0 0.0 -83.435 256.785 19.316 0.0
1894 1507 0.0 0.0 135.000 -233.827 19.316 0.0
1203 1131 0.0 0.0 -135.000 233.827 19.316 0.0
665 1861 0.0 0.0 -35.122 334.159 19.316 0.0
112 2045 0.0 0.0 180.665 -200.649 19.316 0.0
915 775 0.0 0.0 -307.426 -223.358 19.315 0.0
1690 811 0.0 0.0 180.665 200.649 19.315 0.0
1661 876 0.0 0.0 -264.100 -56.136 19.315 0.0
571 2047 0.0 0.0 -165.015 507.864 19.315 0.0
456 2346 0.0 0.0 144.620 445.094 19.315 0.0
1413 2372 0.0 0.0 -218.435 158.702 19.315 0.0
502 2411 0.0 0.0 -343.023 -249.221 19.315 0.0
1143 2828 0.0 0.0 298.432 -331.443 19.315 0.0
1193 2895 0.0 0.0 210.107 -233.348 19.315 0.0
128 406 0.0 0.0 246.657 109.819 19.315 0.0
1009 561 0.0 0.0 -298.432 -331.443 19.315 0.0
1497 614 0.0 0.0 414.735 88.155 19.315 0.0
1668 803 0.0 0.0 -325.225 236.290 19.315 0.0
1207 1199 0.0 0.0 -158.217 -486.941 19.315 0.0
909 1289 0.0 0.0 -402.000 0.000 19.315 0.0
1898 2033 0.0 0.0 -239.549 266.046 19.315 0.0
124 2059 0.0 0.0 30.522 -290.400 19.315 0.0
1919 2147 0.0 0.0 -264.100 56.136 19.315 0.0
1408 2607 0.0 0.0 -264.100 56.136 19.315 0.0
890 2608 0.0 0.0 -266.755 118.767 19.315 0.0
1136 2836 0.0 0.0 372.036 -413.189 19.315 0.0
331 2930 0.0 0.0 135.000 233.827 19.315 0.0
271 616 0.0 0.0 -236.233 -171.633 19.314 0.0
1648 811 0.0 0.0 380.000 0.000 19.314 0.0
114 1982 0.0 0.0 -264.100 -56.136 19.314 0.0
532 2264 0.0 0.0 -218.435 -158.702 19.314 0.0
359 2875 0.0 0.0 -264.100 -56.136 19.315 0.0
885 745 0.0 0.0 268.991 298.744 19.314 0.0
1709 864 0.0 0.0 -42.021 -399.798 19.314 0.0
827 369 0.0 0.0 246.657 109.819 19.314 0.0
1043 532 0.0 0.0 -343.023 -249.221 19.314 0.0
899 763 0.0 0.0 246.657 109.819 19.314 0.0
176 1854 0.0 0.0 -218.435 -158.702 19.314 0.0
312 2914 0.0 0.0 117.426 -361.402 19.314 0.0
957 777 0.0 0.0 -292.000 0.000 19.314 0.0
1900 2143 0.0 0.0 180.665 200.649 19.314 0.0
1142 2827 0.0 0.0 239.549 -266.046 19.314 0.0
133 314 0.0 0.0 306.951 136.663 19.313 0.0
1721 854 0.0 0.0 -223.000 -386.247 19.313 0.0
1241 1198 0.0 0.0 -347.147 -154.560 19.313 0.0
1855 2090 0.0 0.0 179.000 -310.037 19.313 0.0
649 2273 0.0 0.0 42.020 399.798 19.314 0.0
560 2355 0.0 0.0 -97.031 298.632 19.314 0.0
1386 2374 0.0 0.0 -180.665 -200.649 19.314 0.0
465 2375 0.0 0.0 157.000 271.932 19.313 0.0
1479 2670 0.0 0.0 -103.830 -319.555 19.314 0.0
1022 517 0.0 0.0 -246.657 -109.819 19.313 0.0
1404 1075 0.0 0.0 -110.628 -340.478 19.313 0.0
1459 2687 0.0 0.0 83.435 -256.785 19.313 0.0
1307 3067 0.0 0.0 -30.522 290.400 19.313 0.0
1703 848 0.0 0.0 28.223 268.521 19.313 0.0
1400 1335 0.0 0.0 -44.320 421.677 19.313 0.0
1900 1487 0.0 0.0 -28.223 268.521 19.313 0.0
387 2930 0.0 0.0 135.000 -233.827 19.313 0.0
955 3664 0.0 0.0 246.657 109.819 19.313 0.0
371 1737 0.0 0.0 -135.000 233.827 19.313 0.0
276 225 0.0 0.0 246.657 109.819 19.313 0.0
881 742 0.0 0.0 135.000 233.827 19.313 0.0
717 800 0.0 0.0 83.435 256.785 19.313 0.0
1645 813 0.0 0.0 -146.000 252.879 19.313 0.0
128 2056 0.0 0.0 -46.620 -443.557 19.313 0.0
725 2099 0.0 0.0 -146.000 252.879 19.313 0.0
1476 2666 0.0 0.0 -90.233 -277.708 19.313 0.0
1791 3577 0.0 0.0 -264.100 -56.136 19.313 0.0
133 440 0.0 0.0 256.000 -443.405 19.312 0.0
1698 883 0.0 0.0 -414.735 88.155 19.312 0.0
1460 1277 0.0 0.0 -343.023 249.221 19.312 0.0
351 1762 0.0 0.0 168.000 -290.985 19.312 0.0
845 2076 0.0 0.0 -135.000 233.827 19.312 0.0
1928 2149 0.0 0.0 -328.658 69.858 19.312 0.0
144 293 0.0 0.0 201.000 348.142 19.312 0.0
182 356 0.0 0.0 -131.023 403.248 19.312 0.0
1569 646 0.0 0.0 -307.426 -223.358 19.312 0.0
945 769 0.0 0.0 -307.138 65.284 19.312 0.0
649 1866 0.0 0.0 28.223 -268.521 19.312 0.0
120 2014 0.0 0.0 30.522 290.400 19.312 0.0
387 2932 0.0 0.0 135.000 -233.827 19.312 0.0
345 2948 0.0 0.0 -266.755 -118.767 19.312 0.0
1512 617 0.0 0.0 427.539 190.353 19.312 0.0
1532 624 0.0 0.0 327.049 145.612 19.312 0.0
1212 1112 0.0 0.0 -212.000 367.195 19.312 0.0
1913 2040 0.0 0.0 -286.853 127.715 19.312 0.0
1397 1394 0.0 0.0 51.219 -487.316 19.312 0.0
1869 1512 0.0 0.0 307.138 -65.284 19.312 0.0
261 1836 0.0 0.0 -179.000 310.037 19.312 0.0
798 2095 0.0 0.0 328.658 69.858 19.312 0.0
859 2634 0.0 0.0 224.828 -249.697 19.312 0.0
159 372 0.0 0.0 -178.612 549.711 19.311 0.0
667 1873 0.0 0.0 -90.233 277.708 19.311 0.0
119 1999 0.0 0.0 -325.225 -236.290 19.312 0.0
573 2047 0.0 0.0 -201.000 348.142 19.312 0.0
685 1182 0.0 0.0 -32.822 312.280 19.311 0.0
734 2103 0.0 0.0 -210.107 233.348 19.311 0.0
804 2093 0.0 0.0 180.665 200.649 19.311 0.0
383 2870 0.0 0.0 -446.000 0.000 19.311 0.0
792 357 0.0 0.0 336.000 0.000 19.311 0.0
339 2878 0.0 0.0 246.657 -109.819 19.311 0.0
1306 3056 0.0 0.0 -32.822 312.280 19.311 0.0
795 373 0.0 0.0 -180.665 200.649 19.311 0.0
883 736 0.0 0.0 37.421 -356.039 19.311 0.0
1632 851 0.0 0.0 83.435 256.785 19.311 0.0
1677 894 0.0 0.0 -306.951 -136.663 19.311 0.0
1888 1464 0.0 0.0 195.386 216.998 19.310 0.0
120 2069 0.0 0.0 58.118 -552.954 19.311 0.0
436 3044 0.0 0.0 218.435 -158.702 19.311 0.0
192 1798 0.0 0.0 -271.830 197.496 19.310 0.0
478 2318 0.0 0.0 -283.711 315.093 19.310 0.0
1067 2596 0.0 0.0 168.000 290.984 19.310 0.0
1477 2645 0.0 0.0 -212.000 367.195 19.310 0.0
907 1289 0.0 0.0 -479.292 -101.877 19.310 0.0
1395 2679 0.0 0.0 -246.657 -109.819 19.310 0.0
162 314 0.0 0.0 51.219 487.316 19.310 0.0
979 722 0.0 0.0 -201.000 348.142 19.310 0.0
1353 1300 0.0 0.0 -357.316 -396.839 19.310 0.0
808 363 0.0 0.0 336.000 0.000 19.310 0.0
1542 633 0.0 0.0 306.951 136.663 19.310 0.0
1574 657 0.0 0.0 -254.270 -282.395 19.310 0.0
915 1238 0.0 0.0 -135.000 -233.827 19.310 0.0
126 2004 0.0 0.0 -307.426 -223.358 19.310 0.0
1683 892 0.0 0.0 195.386 -216.998 19.310 0.0
1696 1996 0.0 0.0 -236.233 171.633 19.310 0.0
664 2330 0.0 0.0 -90.233 -277.708 19.310 0.0
339 2951 0.0 0.0 -195.386 -216.998 19.310 0.0
939 3662 0.0 0.0 264.100 56.136 19.310 0.0
1576 645 0.0 0.0 -271.830 -197.496 19.309 0.0
981 725 0.0 0.0 -357.316 396.839 19.309 0.0
1664 799 0.0 0.0 -283.711 315.093 19.309 0.0
1456 1183 0.0 0.0 103.830 319.555 19.309 0.0
1379 2674 0.0 0.0 195.386 216.998 19.309 0.0
821 357 0.0 0.0 289.628 210.427 19.309 0.0
164 1852 0.0 0.0 37.421 -356.039 19.309 0.0
197 1872 0.0 0.0 -347.147 -154.560 19.309 0.0
1742 491 0.0 0.0 28.223 268.521 19.309 0.0
481 2372 0.0 0.0 -264.100 56.136 19.309 0.0
469 2394 0.0 0.0 286.853 127.715 19.309 0.0
1399 1051 0.0 0.0 -30.522 290.400 19.309 0.0
1470 2611 0.0 0.0 -58.118 552.954 19.309 0.0
1371 2652 0.0 0.0 97.031 298.632 19.309 0.0
337 2869 0.0 0.0 292.000 0.000 19.309 0.0
318 2914 0.0 0.0 357.316 396.839 19.309 0.0
238 1855 0.0 0.0 -157.000 271.932 19.308 0.0
652 2283 0.0 0.0 146.000 252.879 19.308 0.0
1371 2368 0.0 0.0 -28.223 -268.521 19.308 0.0
1454 2599 0.0 0.0 110.628 340.478 19.308 0.0
1454 2619 0.0 0.0 146.000 252.879 19.308 0.0
379 2951 0.0 0.0 -336.000 0.000 19.309 0.0
1477 215 0.0 0.0 135.000 233.827 19.308 0.0
964 708 0.0 0.0 -271.830 -197.496 19.308 0.0
855 2061 0.0 0.0 -223.000 386.247 19.308 0.0
723 2071 0.0 0.0 -144.620 445.094 19.308 0.0
1662 815 0.0 0.0 285.619 -60.710 19.308 0.0
113 456 0.0 0.0 239.549 -266.046 19.307 0.0
1270 1115 0.0 0.0 -254.031 -184.565 19.308 0.0
232 1804 0.0 0.0 180.665 200.649 19.307 0.0
720 2103 0.0 0.0 -30.522 290.400 19.307 0.0
345 2873 0.0 0.0 -266.755 118.767 19.307 0.0
183 375 0.0 0.0 -135.000 -233.827 19.307 0.0
954 683 0.0 0.0 144.620 445.094 19.307 0.0
1400 1052 0.0 0.0 -42.021 -399.798 19.307 0.0
1193 1171 0.0 0.0 307.426 223.358 19.307 0.0
678 1110 0.0 0.0 39.721 377.918 19.307 0.0
886 1298 0.0 0.0 -307.426 -223.358 19.307 0.0
622 2183 0.0 0.0 -467.612 -339.740 19.307 0.0
465 2377 0.0 0.0 135.000 233.827 19.307 0.0
1226 2873 0.0 0.0 37.421 -356.039 19.307 0.0
117 283 0.0 0.0 286.853 127.715 19.307 0.0
1631 847 0.0 0.0 223.000 -386.247 19.307 0.0
891 2608 0.0 0.0 -266.755 118.767 19.307 0.0
1474 2638 0.0 0.0 -90.233 277.708 19.307 0.0
936 690 0.0 0.0 271.830 197.496 19.307 0.0
969 751 0.0 0.0 -30.522 -290.400 19.307 0.0
1203 1163 0.0 0.0 190.000 329.090 19.307 0.0
223 1794 0.0 0.0 254.031 184.565 19.307 0.0
1406 1428 0.0 0.0 -117.426 361.401 19.307 0.0
1852 2087 0.0 0.0 372.036 -413.189 19.307 0.0
327 2935 0.0 0.0 218.435 158.702 19.307 0.0
920 684 0.0 0.0 285.619 60.710 19.306 0.0
1397 1043 0.0 0.0 -28.223 -268.521 19.306 0.0
1423 1157 0.0 0.0 268.991 298.744 19.306 0.0
602 519 0.0 0.0 -83.435 256.785 19.306 0.0
1855 2075 0.0 0.0 432.015 -313.877 19.306 0.0
934 3668 0.0 0.0 285.619 -60.710 19.306 0.0
309 615 0.0 0.0 246.657 -109.819 19.306 0.0
889 730 0.0 0.0 -30.522 290.400 19.306 0.0
1324 1206 0.0 0.0 -58.118 552.954 19.306 0.0
1397 1399 0.0 0.0 30.522 -290.400 19.306 0.0
243 1864 0.0 0.0 -180.665 200.649 19.306 0.0
551 2328 0.0 0.0 -180.665 -200.649 19.306 0.0
1902 1484 0.0 0.0 -97.031 298.632 19.306 0.0
1875 2089 0.0 0.0 35.122 -334.159 19.306 0.0
787 411 0.0 0.0 -42.021 -399.798 19.305 0.0
1455 1194 0.0 0.0 97.031 298.632 19.305 0.0
1873 2109 0.0 0.0 -97.031 -298.632 19.305 0.0
1409 1307 0.0 0.0 246.657 -109.819 19.305 0.0
1204 1133 0.0 0.0 -46.620 443.557 19.305 0.0
173 1873 0.0 0.0 -117.426 -361.401 19.305 0.0
668 1873 0.0 0.0 -103.830 319.555 19.305 0.0
846 377 0.0 0.0 -37.421 356.039 19.305 0.0
780 396 0.0 0.0 135.000 233.827 19.305 0.0
1708 879 0.0 0.0 35.122 -334.159 19.304 0.0
1662 889 0.0 0.0 -271.830 -197.496 19.304 0.0
932 1259 0.0 0.0 -342.595 380.490 19.304 0.0
923 1231 0.0 0.0 -387.343 -172.456 19.304 0.0
220 1790 0.0 0.0 236.233 171.633 19.304 0.0
254 1812 0.0 0.0 -58.118 552.954 19.304 0.0
1856 2110 0.0 0.0 124.225 -382.325 19.304 0.0
400 2890 0.0 0.0 -37.421 356.039 19.304 0.0
942 3669 0.0 0.0 292.000 0.000 19.304 0.0
137 409 0.0 0.0 307.426 -223.358 19.304 0.0
1654 817 0.0 0.0 -224.828 249.697 19.304 0.0
244 1845 0.0 0.0 -30.522 290.400 19.304 0.0
170 1861 0.0 0.0 -90.233 -277.708 19.304 0.0
644 1931 0.0 0.0 179.000 -310.037 19.304 0.0
348 572 0.0 0.0 -201.000 348.142 19.304 0.0
1207 1161 0.0 0.0 28.223 268.521 19.304 0.0
916 1285 0.0 0.0 -534.000 0.000 19.304 0.0
179 1874 0.0 0.0 -195.386 -216.998 19.304 0.0
